lat,lon,cluster,grid_lat,grid_lon,grid_id
-33.4475472,-70.6392924,0,-3345,-7064,-3345_-7064
-33.4475472,-70.6392924,0,-3345,-7064,-3345_-7064
-33.4491388,-70.6491442,0,-3345,-7065,-3345_-7065
-33.4463475,-70.645054,0,-3345,-7065,-3345_-7065
-33.4661023,-70.6525209,3,-3347,-7065,-3347_-7065
-33.4663035,-70.6358614,6,-3347,-7064,-3347_-7064
-33.4663035,-70.6358614,6,-3347,-7064,-3347_-7064
-33.4506978,-70.6399967,0,-3345,-7064,-3345_-7064
-33.4603855,-70.6378084,6,-3346,-7064,-3346_-7064
-33.4500154,-70.653714,0,-3345,-7065,-3345_-7065
-33.4500814,-70.6356379,0,-3345,-7064,-3345_-7064
-33.4589272,-70.6327565,6,-3346,-7063,-3346_-7063
-33.4473987,-70.6425454,0,-3345,-7064,-3345_-7064
-33.4605922,-70.6525309,3,-3346,-7065,-3346_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4500814,-70.6356379,0,-3345,-7064,-3345_-7064
-33.4596362,-70.6357608,6,-3346,-7064,-3346_-7064
-33.4491388,-70.6491442,0,-3345,-7065,-3345_-7065
-33.4594568,-70.6349944,6,-3346,-7063,-3346_-7063
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4491388,-70.6491442,0,-3345,-7065,-3345_-7065
-33.4663959,-70.6370854,6,-3347,-7064,-3347_-7064
-33.4607822,-70.6516116,3,-3346,-7065,-3346_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4500814,-70.6356379,0,-3345,-7064,-3345_-7064
-33.4366951,-70.6426011,0,-3344,-7064,-3344_-7064
-33.4629106,-70.6480244,3,-3346,-7065,-3346_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4629239,-70.6346266,6,-3346,-7063,-3346_-7063
-33.4596362,-70.6357608,6,-3346,-7064,-3346_-7064
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.452169,-70.643966,0,-3345,-7064,-3345_-7064
-33.4366951,-70.6426011,0,-3344,-7064,-3344_-7064
-33.4584691,-70.6328795,6,-3346,-7063,-3346_-7063
-33.460935,-70.6540739,3,-3346,-7065,-3346_-7065
-33.4596362,-70.6357608,6,-3346,-7064,-3346_-7064
-33.4493277,-70.6503579,0,-3345,-7065,-3345_-7065
-33.4429181,-70.6339462,0,-3344,-7063,-3344_-7063
-33.4443286,-70.6405587,0,-3344,-7064,-3344_-7064
-33.4751933,-70.6511085,3,-3348,-7065,-3348_-7065
-33.4492789,-70.6470265,0,-3345,-7065,-3345_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4600633,-70.6547822,3,-3346,-7065,-3346_-7065
-33.4443286,-70.6405587,0,-3344,-7064,-3344_-7064
-33.4597529,-70.6545607,3,-3346,-7065,-3346_-7065
-33.4477816,-70.6370204,0,-3345,-7064,-3345_-7064
-33.4487155,-70.6436343,0,-3345,-7064,-3345_-7064
-33.4470682,-70.639338,0,-3345,-7064,-3345_-7064
-33.4640749,-70.6318277,6,-3346,-7063,-3346_-7063
-33.4712692,-70.6519248,3,-3347,-7065,-3347_-7065
-33.4644878,-70.6350174,6,-3346,-7064,-3346_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4141659,-70.7127798,5,-3341,-7071,-3341_-7071
-33.4470682,-70.639338,0,-3345,-7064,-3345_-7064
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4596465,-70.6534422,3,-3346,-7065,-3346_-7065
-33.4646039,-70.6316837,6,-3346,-7063,-3346_-7063
-33.4691833,-70.6495161,3,-3347,-7065,-3347_-7065
-33.4628736,-70.641107,6,-3346,-7064,-3346_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4694309,-70.6512492,3,-3347,-7065,-3347_-7065
-33.4621421,-70.6343897,6,-3346,-7063,-3346_-7063
-33.457272,-70.6530059,3,-3346,-7065,-3346_-7065
-33.4644194,-70.6330492,6,-3346,-7063,-3346_-7063
-33.4597529,-70.6545607,3,-3346,-7065,-3346_-7065
-33.4589218,-70.6554577,3,-3346,-7066,-3346_-7066
-33.4644089,-70.6352151,6,-3346,-7064,-3346_-7064
-33.4696835,-70.6533882,3,-3347,-7065,-3347_-7065
-33.4629259,-70.6341846,6,-3346,-7063,-3346_-7063
-33.4462674,-70.6340467,0,-3345,-7063,-3345_-7063
-33.4456392,-70.6388585,0,-3345,-7064,-3345_-7064
-33.4652008,-70.6321263,6,-3347,-7063,-3347_-7063
-33.4694309,-70.6512492,3,-3347,-7065,-3347_-7065
-33.4753561,-70.6381359,6,-3348,-7064,-3348_-7064
-33.4754862,-70.6390064,6,-3348,-7064,-3348_-7064
-33.4596287,-70.6303314,6,-3346,-7063,-3346_-7063
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4753463,-70.6519167,3,-3348,-7065,-3348_-7065
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.470327,-70.6540009,3,-3347,-7065,-3347_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4753444,-70.6391359,6,-3348,-7064,-3348_-7064
-33.4575065,-70.6444035,0,-3346,-7064,-3346_-7064
-33.4752938,-70.6514482,3,-3348,-7065,-3348_-7065
-33.4700188,-70.6329406,6,-3347,-7063,-3347_-7063
-33.464894,-70.6329207,6,-3346,-7063,-3346_-7063
-33.4483479,-70.6367312,0,-3345,-7064,-3345_-7064
-33.4564482,-70.6517412,3,-3346,-7065,-3346_-7065
-33.4628188,-70.6412622,6,-3346,-7064,-3346_-7064
-33.4587,-70.6546338,3,-3346,-7065,-3346_-7065
-33.4640095,-70.6325403,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4644013,-70.6317766,6,-3346,-7063,-3346_-7063
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4609493,-70.6299302,6,-3346,-7063,-3346_-7063
-33.4750175,-70.6516791,3,-3348,-7065,-3348_-7065
-33.459054,-70.6554333,3,-3346,-7066,-3346_-7066
-33.4573709,-70.6309501,6,-3346,-7063,-3346_-7063
-33.4646228,-70.6329941,6,-3346,-7063,-3346_-7063
-33.4429181,-70.6339462,0,-3344,-7063,-3344_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4757348,-70.6508629,3,-3348,-7065,-3348_-7065
-33.4602762,-70.6306141,6,-3346,-7063,-3346_-7063
-33.4624964,-70.635588,6,-3346,-7064,-3346_-7064
-33.4628209,-70.6409533,6,-3346,-7064,-3346_-7064
-33.4496945,-70.6401328,0,-3345,-7064,-3345_-7064
-33.4747076,-70.6509259,3,-3347,-7065,-3347_-7065
-33.4735467,-70.6505593,3,-3347,-7065,-3347_-7065
-33.4755951,-70.6389963,6,-3348,-7064,-3348_-7064
-33.4572226,-70.644256,0,-3346,-7064,-3346_-7064
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4454073,-70.6371685,0,-3345,-7064,-3345_-7064
-33.4692468,-70.652221,3,-3347,-7065,-3347_-7065
-33.4741791,-70.6505038,3,-3347,-7065,-3347_-7065
-33.4462674,-70.6340467,0,-3345,-7063,-3345_-7063
-33.4443286,-70.6405587,0,-3344,-7064,-3344_-7064
-33.4587449,-70.6522301,3,-3346,-7065,-3346_-7065
-33.4494536,-70.6397616,0,-3345,-7064,-3345_-7064
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4600633,-70.6547822,3,-3346,-7065,-3346_-7065
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.4404584,-70.6582205,9,-3344,-7066,-3344_-7066
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4628209,-70.6409533,6,-3346,-7064,-3346_-7064
-33.4647489,-70.638663,6,-3346,-7064,-3346_-7064
-33.4631709,-70.6360274,6,-3346,-7064,-3346_-7064
-33.4520432,-70.6426577,0,-3345,-7064,-3345_-7064
-33.4626272,-70.6320935,6,-3346,-7063,-3346_-7063
-33.4478995,-70.636888,0,-3345,-7064,-3345_-7064
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4651397,-70.6321494,6,-3347,-7063,-3347_-7063
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4623777,-70.6343409,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4642651,-70.633178,6,-3346,-7063,-3346_-7063
-33.4404584,-70.6582205,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4462674,-70.6340467,0,-3345,-7063,-3345_-7063
-33.4649177,-70.6350524,6,-3346,-7064,-3346_-7064
-33.4471493,-70.6315619,0,-3345,-7063,-3345_-7063
-33.4707192,-70.6339687,6,-3347,-7063,-3347_-7063
-33.4747386,-70.6519855,3,-3347,-7065,-3347_-7065
-33.4461574,-70.6367573,0,-3345,-7064,-3345_-7064
-33.4629363,-70.6356107,6,-3346,-7064,-3346_-7064
-33.4552605,-70.6345075,6,-3346,-7063,-3346_-7063
-33.4596465,-70.6534422,3,-3346,-7065,-3346_-7065
-33.4549548,-70.6359966,6,-3345,-7064,-3345_-7064
-33.4485951,-70.6547205,0,-3345,-7065,-3345_-7065
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4587311,-70.6546573,3,-3346,-7065,-3346_-7065
-33.4702781,-70.6486457,3,-3347,-7065,-3347_-7065
-33.4577003,-70.630634,6,-3346,-7063,-3346_-7063
-33.4624108,-70.633554,6,-3346,-7063,-3346_-7063
-33.4577003,-70.630634,6,-3346,-7063,-3346_-7063
-33.4649767,-70.6322115,6,-3346,-7063,-3346_-7063
-33.4461574,-70.6367573,0,-3345,-7064,-3345_-7064
-33.4575147,-70.6535545,3,-3346,-7065,-3346_-7065
-33.462899,-70.6347184,6,-3346,-7063,-3346_-7063
-33.4453173,-70.6375509,0,-3345,-7064,-3345_-7064
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4644944,-70.632524,6,-3346,-7063,-3346_-7063
-33.4705827,-70.6499159,3,-3347,-7065,-3347_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4587372,-70.6548052,3,-3346,-7065,-3346_-7065
-33.4472161,-70.6405062,0,-3345,-7064,-3345_-7064
-33.4628209,-70.6409533,6,-3346,-7064,-3346_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4644878,-70.6350174,6,-3346,-7064,-3346_-7064
-33.4610645,-70.6298968,6,-3346,-7063,-3346_-7063
-33.4587478,-70.6517647,3,-3346,-7065,-3346_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4650672,-70.6348977,6,-3347,-7063,-3347_-7063
-33.4462674,-70.6340467,0,-3345,-7063,-3345_-7063
-33.4455392,-70.6389903,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.458951,-70.6517594,3,-3346,-7065,-3346_-7065
-33.4700395,-70.6515939,3,-3347,-7065,-3347_-7065
-33.4754386,-70.6381442,6,-3348,-7064,-3348_-7064
-33.4754038,-70.6519086,3,-3348,-7065,-3348_-7065
-33.4674736,-70.6357409,6,-3347,-7064,-3347_-7064
-33.4626167,-70.6349008,6,-3346,-7063,-3346_-7063
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4639557,-70.6330613,6,-3346,-7063,-3346_-7063
-33.4453173,-70.6375509,0,-3345,-7064,-3345_-7064
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.473538,-70.6500072,3,-3347,-7065,-3347_-7065
-33.4453173,-70.6375509,0,-3345,-7064,-3345_-7064
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4647489,-70.638663,6,-3346,-7064,-3346_-7064
-33.4588308,-70.6324944,6,-3346,-7063,-3346_-7063
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4494603,-70.6486563,0,-3345,-7065,-3345_-7065
-33.4492789,-70.6470265,0,-3345,-7065,-3345_-7065
-33.4648262,-70.6329391,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.470207,-70.6530568,3,-3347,-7065,-3347_-7065
-33.4582575,-70.6302888,6,-3346,-7063,-3346_-7063
-33.4461574,-70.6367573,0,-3345,-7064,-3345_-7064
-33.4750175,-70.6516791,3,-3348,-7065,-3348_-7065
-33.4715175,-70.6485587,3,-3347,-7065,-3347_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4462674,-70.6340467,0,-3345,-7063,-3345_-7063
-33.4597529,-70.6545607,3,-3346,-7065,-3346_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4480683,-70.6368696,0,-3345,-7064,-3345_-7064
-33.4577003,-70.630634,6,-3346,-7063,-3346_-7063
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4705827,-70.6499159,3,-3347,-7065,-3347_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4459761,-70.6362755,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4590498,-70.6546344,3,-3346,-7065,-3346_-7065
-33.4555199,-70.649997,3,-3346,-7065,-3346_-7065
-33.4495578,-70.6543878,0,-3345,-7065,-3345_-7065
-33.4626374,-70.6513418,3,-3346,-7065,-3346_-7065
-33.4443286,-70.6405587,0,-3344,-7064,-3344_-7064
-33.4453173,-70.6375509,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4459761,-70.6362755,0,-3345,-7064,-3345_-7064
-33.4474671,-70.6361558,0,-3345,-7064,-3345_-7064
-33.4564881,-70.6516168,3,-3346,-7065,-3346_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4755134,-70.6381797,6,-3348,-7064,-3348_-7064
-33.4701642,-70.6335213,6,-3347,-7063,-3347_-7063
-33.457272,-70.6530059,3,-3346,-7065,-3346_-7065
-33.4697775,-70.6530257,3,-3347,-7065,-3347_-7065
-33.4562437,-70.6513221,3,-3346,-7065,-3346_-7065
-33.4734767,-70.6500876,3,-3347,-7065,-3347_-7065
-33.4739451,-70.6497057,3,-3347,-7065,-3347_-7065
-33.4460174,-70.6348871,0,-3345,-7063,-3345_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4500921,-70.6472008,0,-3345,-7065,-3345_-7065
-33.4461574,-70.6367573,0,-3345,-7064,-3345_-7064
-33.4734444,-70.650023,3,-3347,-7065,-3347_-7065
-33.4459606,-70.6327315,0,-3345,-7063,-3345_-7063
-33.4505402,-70.6338324,0,-3345,-7063,-3345_-7063
-33.4558142,-70.6518736,3,-3346,-7065,-3346_-7065
-33.4628188,-70.6412622,6,-3346,-7064,-3346_-7064
-33.4577003,-70.630634,6,-3346,-7063,-3346_-7063
-33.4692402,-70.6523062,3,-3347,-7065,-3347_-7065
-33.4750271,-70.6506096,3,-3348,-7065,-3348_-7065
-33.4469859,-70.6392994,0,-3345,-7064,-3345_-7064
-33.4647621,-70.6330765,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4703161,-70.633481,6,-3347,-7063,-3347_-7063
-33.4404584,-70.6582205,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4466667,-70.6512982,0,-3345,-7065,-3345_-7065
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4643097,-70.6323954,6,-3346,-7063,-3346_-7063
-33.4643097,-70.6323954,6,-3346,-7063,-3346_-7063
-33.4477388,-70.6369418,0,-3345,-7064,-3345_-7064
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4642651,-70.633178,6,-3346,-7063,-3346_-7063
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4649192,-70.6348197,6,-3346,-7063,-3346_-7063
-33.464882,-70.6322366,6,-3346,-7063,-3346_-7063
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4756705,-70.6515171,3,-3348,-7065,-3348_-7065
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4628209,-70.6409533,6,-3346,-7064,-3346_-7064
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4691805,-70.6495165,3,-3347,-7065,-3347_-7065
-33.4469431,-70.6384527,0,-3345,-7064,-3345_-7064
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4587308,-70.6548661,3,-3346,-7065,-3346_-7065
-33.4626374,-70.6513418,3,-3346,-7065,-3346_-7065
-33.4602762,-70.6306141,6,-3346,-7063,-3346_-7063
-33.4703858,-70.6539949,3,-3347,-7065,-3347_-7065
-33.4719879,-70.6322986,6,-3347,-7063,-3347_-7063
-33.4494603,-70.6486563,0,-3345,-7065,-3345_-7065
-33.475197,-70.6506177,3,-3348,-7065,-3348_-7065
-33.4594723,-70.6545041,3,-3346,-7065,-3346_-7065
-33.469364,-70.650005,3,-3347,-7065,-3347_-7065
-33.4470325,-70.6405498,0,-3345,-7064,-3345_-7064
-33.4596465,-70.6534422,3,-3346,-7065,-3346_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4471493,-70.6315619,0,-3345,-7063,-3345_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4588341,-70.6526221,3,-3346,-7065,-3346_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4491364,-70.6475642,0,-3345,-7065,-3345_-7065
-33.4563144,-70.651312,3,-3346,-7065,-3346_-7065
-33.4572127,-70.6546606,3,-3346,-7065,-3346_-7065
-33.4740292,-70.6501268,3,-3347,-7065,-3347_-7065
-33.4757499,-70.6515107,3,-3348,-7065,-3348_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4755686,-70.6519065,3,-3348,-7065,-3348_-7065
-33.4693756,-70.6523251,3,-3347,-7065,-3347_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4708294,-70.632576,6,-3347,-7063,-3347_-7063
-33.4752788,-70.6519615,3,-3348,-7065,-3348_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4495232,-70.6400422,0,-3345,-7064,-3345_-7064
-33.458971,-70.6494319,3,-3346,-7065,-3346_-7065
-33.4645799,-70.6322597,6,-3346,-7063,-3346_-7063
-33.465384,-70.632286,6,-3347,-7063,-3347_-7063
-33.4597529,-70.6545607,3,-3346,-7065,-3346_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4626374,-70.6513418,3,-3346,-7065,-3346_-7065
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4626167,-70.6349008,6,-3346,-7063,-3346_-7063
-33.4478861,-70.6410984,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4561231,-70.6559986,3,-3346,-7066,-3346_-7066
-33.4705827,-70.6499159,3,-3347,-7065,-3347_-7065
-33.4141659,-70.7127798,5,-3341,-7071,-3341_-7071
-33.4548085,-70.6516106,3,-3345,-7065,-3345_-7065
-33.4494603,-70.6486563,0,-3345,-7065,-3345_-7065
-33.4628188,-70.6412622,6,-3346,-7064,-3346_-7064
-33.4620992,-70.641319,6,-3346,-7064,-3346_-7064
-33.4506722,-70.6338722,0,-3345,-7063,-3345_-7063
-33.4461574,-70.6367573,0,-3345,-7064,-3345_-7064
-33.4360682,-70.6630747,9,-3344,-7066,-3344_-7066
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4505402,-70.6338324,0,-3345,-7063,-3345_-7063
-33.4602762,-70.6306141,6,-3346,-7063,-3346_-7063
-33.4647111,-70.6322826,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4706085,-70.6339924,6,-3347,-7063,-3347_-7063
-33.4478861,-70.6410984,0,-3345,-7064,-3345_-7064
-33.4569351,-70.651566,3,-3346,-7065,-3346_-7065
-33.4455244,-70.6373116,0,-3345,-7064,-3345_-7064
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4624273,-70.6343967,6,-3346,-7063,-3346_-7063
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4492789,-70.6470265,0,-3345,-7065,-3345_-7065
-33.4626167,-70.6349008,6,-3346,-7063,-3346_-7063
-33.4453173,-70.6375509,0,-3345,-7064,-3345_-7064
-33.4705827,-70.6499159,3,-3347,-7065,-3347_-7065
-33.475197,-70.6506177,3,-3348,-7065,-3348_-7065
-33.4542621,-70.6498475,0,-3345,-7065,-3345_-7065
-33.4542621,-70.6498475,0,-3345,-7065,-3345_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4591089,-70.6536105,3,-3346,-7065,-3346_-7065
-33.4715175,-70.6485587,3,-3347,-7065,-3347_-7065
-33.4352018,-70.6588,9,-3344,-7066,-3344_-7066
-33.4715175,-70.6485587,3,-3347,-7065,-3347_-7065
-33.4698667,-70.6545954,3,-3347,-7065,-3347_-7065
-33.4698667,-70.6545954,3,-3347,-7065,-3347_-7065
-33.4356621,-70.6588246,9,-3344,-7066,-3344_-7066
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4706585,-70.6325957,6,-3347,-7063,-3347_-7063
-33.4456392,-70.6388585,0,-3345,-7064,-3345_-7064
-33.4145288,-70.709823,5,-3341,-7071,-3341_-7071
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.458691,-70.6496629,3,-3346,-7065,-3346_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4459606,-70.6327315,0,-3345,-7063,-3345_-7063
-33.4624108,-70.633554,6,-3346,-7063,-3346_-7063
-33.4597001,-70.6323837,6,-3346,-7063,-3346_-7063
-33.4589299,-70.6545231,3,-3346,-7065,-3346_-7065
-33.4753472,-70.6516336,3,-3348,-7065,-3348_-7065
-33.4698907,-70.6335937,6,-3347,-7063,-3347_-7063
-33.4481597,-70.6368232,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4755184,-70.6518895,3,-3348,-7065,-3348_-7065
-33.4586937,-70.650854,3,-3346,-7065,-3346_-7065
-33.4561231,-70.6559986,3,-3346,-7066,-3346_-7066
-33.458691,-70.6496629,3,-3346,-7065,-3346_-7065
-33.458691,-70.6496629,3,-3346,-7065,-3346_-7065
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.475807,-70.6387277,6,-3348,-7064,-3348_-7064
-33.4753622,-70.651477,3,-3348,-7065,-3348_-7065
-33.4624427,-70.634622,6,-3346,-7063,-3346_-7063
-33.4485797,-70.6370293,0,-3345,-7064,-3345_-7064
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
-33.457349,-70.6435112,0,-3346,-7064,-3346_-7064
-33.4455392,-70.6389903,0,-3345,-7064,-3345_-7064
-33.4445099,-70.6497019,0,-3344,-7065,-3344_-7065
-33.4750579,-70.6515318,3,-3348,-7065,-3348_-7065
-33.4586827,-70.6557159,3,-3346,-7066,-3346_-7066
-33.4479009,-70.6435677,0,-3345,-7064,-3345_-7064
-33.4586995,-70.654668,3,-3346,-7065,-3346_-7065
-33.4548085,-70.6516106,3,-3345,-7065,-3345_-7065
-33.4494603,-70.6486563,0,-3345,-7065,-3345_-7065
-33.4434618,-70.6613167,9,-3344,-7066,-3344_-7066
